GENERAL,OPEN BAL,0,Customer,0001,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(19,800.00)",Shares
GENERAL,OPEN BAL,1,Customer,0002,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,170,914.00)",Shares
GENERAL,OPEN BAL,2,Customer,0003,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(3,816,780.00)",Shares
GENERAL,OPEN BAL,3,Customer,0004,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(2,390,272.00)",Shares
GENERAL,OPEN BAL,4,Customer,0005,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(326,672.00)",Shares
GENERAL,OPEN BAL,5,Customer,0006,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(2,380.00)",Shares
GENERAL,OPEN BAL,6,Customer,0007,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,359,383.00)",Shares
GENERAL,OPEN BAL,7,Customer,0008,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,361,728.00)",Shares
GENERAL,OPEN BAL,8,Customer,0009,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(528,550.00)",Shares
GENERAL,OPEN BAL,9,Customer,0010,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(153,783.33)",Shares
GENERAL,OPEN BAL,10,Customer,0011,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(3,700.00)",Shares
GENERAL,OPEN BAL,11,Customer,0012,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(292,500.00)",Shares
GENERAL,OPEN BAL,12,Customer,0014,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(638,569.32)",Shares
GENERAL,OPEN BAL,13,Customer,0015,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(894,137.00)",Shares
GENERAL,OPEN BAL,14,Customer,0017,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(7,150.00)",Shares
GENERAL,OPEN BAL,15,Customer,0018,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(10,500.00)",Shares
GENERAL,OPEN BAL,16,Customer,0023,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(750,652.00)",Shares
GENERAL,OPEN BAL,17,Customer,0025,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(3,740,047.00)",Shares
GENERAL,OPEN BAL,18,Customer,0026,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(520,400.00)",Shares
GENERAL,OPEN BAL,19,Customer,0027,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(8,800.00)",Shares
GENERAL,OPEN BAL,20,Customer,0030,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,598,150.00)",Shares
GENERAL,OPEN BAL,21,Customer,0032,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(527,250.00)",Shares
GENERAL,OPEN BAL,22,Customer,0033,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"2,550.00 ",Shares
GENERAL,OPEN BAL,23,Customer,0035,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(92,331.00)",Shares
GENERAL,OPEN BAL,24,Customer,0038,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(615,315.00)",Shares
GENERAL,OPEN BAL,25,Customer,0039,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(308,500.00)",Shares
GENERAL,OPEN BAL,26,Customer,0041,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(407,400.00)",Shares
GENERAL,OPEN BAL,27,Customer,0050,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(260,344.00)",Shares
GENERAL,OPEN BAL,28,Customer,0051,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(347,300.00)",Shares
GENERAL,OPEN BAL,29,Customer,0052,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(13,460.00)",Shares
GENERAL,OPEN BAL,30,Customer,0053,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,280,573.00)",Shares
GENERAL,OPEN BAL,31,Customer,0055,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(46,063.00)",Shares
GENERAL,OPEN BAL,32,Customer,0056,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(9,000.00)",Shares
GENERAL,OPEN BAL,33,Customer,0057,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(295,630.00)",Shares
GENERAL,OPEN BAL,34,Customer,0058,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(951,061.00)",Shares
GENERAL,OPEN BAL,35,Customer,0062,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,277,900.00)",Shares
GENERAL,OPEN BAL,36,Customer,0063,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(304,965.00)",Shares
GENERAL,OPEN BAL,37,Customer,0064,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(49,961.28)",Shares
GENERAL,OPEN BAL,38,Customer,0065,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(101,087.00)",Shares
GENERAL,OPEN BAL,39,Customer,0067,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(601,160.00)",Shares
GENERAL,OPEN BAL,40,Customer,0071,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,500.00)",Shares
GENERAL,OPEN BAL,41,Customer,0075,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(106,800.00)",Shares
GENERAL,OPEN BAL,42,Customer,0079,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(258,610.00)",Shares
GENERAL,OPEN BAL,43,Customer,0081,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(2,326,731.00)",Shares
GENERAL,OPEN BAL,44,Customer,0082,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(161,723.46)",Shares
GENERAL,OPEN BAL,45,Customer,0083,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(179,070.00)",Shares
GENERAL,OPEN BAL,46,Customer,0084,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(727,598.00)",Shares
GENERAL,OPEN BAL,47,Customer,0091,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(301,550.00)",Shares
GENERAL,OPEN BAL,48,Customer,0092,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(323,555.00)",Shares
GENERAL,OPEN BAL,49,Customer,0093,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(186,467.00)",Shares
GENERAL,OPEN BAL,50,Customer,0094,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(267,896.00)",Shares
GENERAL,OPEN BAL,51,Customer,0095,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(396,670.00)",Shares
GENERAL,OPEN BAL,52,Customer,0098,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,136,140.00)",Shares
GENERAL,OPEN BAL,53,Customer,0102,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,100.00)",Shares
GENERAL,OPEN BAL,54,Customer,0104,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(561,420.00)",Shares
GENERAL,OPEN BAL,55,Customer,0106,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(6,500.00)",Shares
GENERAL,OPEN BAL,56,Customer,0109,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(687,720.00)",Shares
GENERAL,OPEN BAL,57,Customer,0111,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(838,100.00)",Shares
GENERAL,OPEN BAL,58,Customer,0114,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(174,100.00)",Shares
GENERAL,OPEN BAL,59,Customer,0118,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(513,300.00)",Shares
GENERAL,OPEN BAL,60,Customer,0119,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(178,700.00)",Shares
GENERAL,OPEN BAL,61,Customer,0124,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(4,800.00)",Shares
GENERAL,OPEN BAL,62,Customer,0125,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(371,890.00)",Shares
GENERAL,OPEN BAL,63,Customer,0142,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(59,130.00)",Shares
GENERAL,OPEN BAL,64,Customer,0144,01/01/2020,Open Bal Deposit,Opening Balance Deposits,(100.00),Shares
GENERAL,OPEN BAL,65,Customer,0148,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,050.00)",Shares
GENERAL,OPEN BAL,66,Customer,0150,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(13,378.00)",Shares
GENERAL,OPEN BAL,67,Customer,0156,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(5,500.00)",Shares
GENERAL,OPEN BAL,68,Customer,0157,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(21,050.00)",Shares
GENERAL,OPEN BAL,69,Customer,0159,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(631,600.00)",Shares
GENERAL,OPEN BAL,70,Customer,0160,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(9,950.00)",Shares
GENERAL,OPEN BAL,71,Customer,0161,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(158,350.00)",Shares
GENERAL,OPEN BAL,72,Customer,0162,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,026,220.00)",Shares
GENERAL,OPEN BAL,73,Customer,0171,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(555,750.00)",Shares
GENERAL,OPEN BAL,74,Customer,0174,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(73,930.00)",Shares
GENERAL,OPEN BAL,75,Customer,0182,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(326,770.00)",Shares
GENERAL,OPEN BAL,76,Customer,0183,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(168,550.00)",Shares
GENERAL,OPEN BAL,77,Customer,0187,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(161,925.00)",Shares
GENERAL,OPEN BAL,78,Customer,0188,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(6,700.00)",Shares
GENERAL,OPEN BAL,79,Customer,0190,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(1,031,910.00)",Shares
GENERAL,OPEN BAL,80,Customer,0193,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(258,000.00)",Shares
GENERAL,OPEN BAL,81,Customer,0195,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(78,500.00)",Shares
GENERAL,OPEN BAL,82,Customer,0198,01/01/2020,Open Bal Deposit,Opening Balance Deposits,(400.00),Shares
GENERAL,OPEN BAL,83,Customer,0199,01/01/2020,Open Bal Deposit,Opening Balance Deposits,(200.00),Shares
GENERAL,OPEN BAL,84,Customer,0202,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(30,500.00)",Shares
GENERAL,OPEN BAL,85,Customer,0203,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(10,236.00)",Shares
GENERAL,OPEN BAL,86,Customer,0205,01/01/2020,Open Bal Deposit,Opening Balance Deposits,"(38,450.00)",Shares
