GENERAL,OPEN BAL,0,Customer,0083,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(400.00),NSSF
GENERAL,OPEN BAL,1,Customer,0092,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,2,Customer,0093,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(300.00),NSSF
GENERAL,OPEN BAL,3,Customer,0130,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,4,Customer,0141,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,5,Customer,0169,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(400.00),NSSF
GENERAL,OPEN BAL,6,Customer,0174,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(150.00),NSSF
GENERAL,OPEN BAL,7,Customer,0178,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,8,Customer,0180,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,9,Customer,0184,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,10,Customer,0203,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,11,Customer,0217,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,12,Customer,0225,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,13,Customer,0237,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(400.00),NSSF
GENERAL,OPEN BAL,14,Customer,0276,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(250.00),NSSF
GENERAL,OPEN BAL,15,Customer,0318,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(200.00),NSSF
GENERAL,OPEN BAL,16,Customer,0334,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,17,Customer,0335,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(400.00),NSSF
GENERAL,OPEN BAL,18,Customer,0336,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(200.00),NSSF
GENERAL,OPEN BAL,19,Customer,0343,01/01/2020,Open Bal NSSF,Opening Balance NSSF,"(1,000.00)",NSSF
GENERAL,OPEN BAL,20,Customer,0354,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(400.00),NSSF
GENERAL,OPEN BAL,21,Customer,0360,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(300.00),NSSF
GENERAL,OPEN BAL,22,Customer,0377,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,23,Customer,0378,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(200.00),NSSF
GENERAL,OPEN BAL,24,Customer,0389,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,25,Customer,0400,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(150.00),NSSF
GENERAL,OPEN BAL,26,Customer,0407,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
GENERAL,OPEN BAL,27,Customer,0431,01/01/2020,Open Bal NSSF,Opening Balance NSSF,(100.00),NSSF
